Time,ParameterName,ParameterValue
2020-11-23T11:00:00Z,WS_PT1H_MAX,5.2
2020-11-23T11:00:00Z,WS_PT1H_MIN,3.9
2020-11-23T11:00:00Z,WD_PT1H_AVG,238.0
2020-11-23T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T11:00:00Z,PA_PT1H_AVG,991.7
2020-11-23T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T12:00:00Z,TA_PT1H_AVG,3.9
2020-11-23T12:00:00Z,TA_PT1H_MAX,4.0
2020-11-23T12:00:00Z,TA_PT1H_MIN,3.8
2020-11-23T12:00:00Z,RH_PT1H_AVG,90.0
2020-11-23T12:00:00Z,WS_PT1H_AVG,3.7
2020-11-23T12:00:00Z,WS_PT1H_MAX,4.1
2020-11-23T12:00:00Z,WS_PT1H_MIN,3.2
2020-11-23T12:00:00Z,WD_PT1H_AVG,258.0
2020-11-23T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T12:00:00Z,PA_PT1H_AVG,992.1
2020-11-23T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T13:00:00Z,TA_PT1H_AVG,3.9
2020-11-23T13:00:00Z,TA_PT1H_MAX,4.0
2020-11-23T13:00:00Z,TA_PT1H_MIN,3.6
2020-11-23T13:00:00Z,RH_PT1H_AVG,90.0
2020-11-23T13:00:00Z,WS_PT1H_AVG,3.7
2020-11-23T13:00:00Z,WS_PT1H_MAX,4.3
2020-11-23T13:00:00Z,WS_PT1H_MIN,3.1
2020-11-23T13:00:00Z,WD_PT1H_AVG,262.0
2020-11-23T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T13:00:00Z,PA_PT1H_AVG,992.8
2020-11-23T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T14:00:00Z,TA_PT1H_AVG,3.3
2020-11-23T14:00:00Z,TA_PT1H_MAX,3.7
2020-11-23T14:00:00Z,TA_PT1H_MIN,2.8
2020-11-23T14:00:00Z,RH_PT1H_AVG,90.0
2020-11-23T14:00:00Z,WS_PT1H_AVG,3.8
2020-11-23T14:00:00Z,WS_PT1H_MAX,5.2
2020-11-23T14:00:00Z,WS_PT1H_MIN,2.6
2020-11-23T14:00:00Z,WD_PT1H_AVG,289.0
2020-11-23T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T14:00:00Z,PA_PT1H_AVG,993.6
2020-11-23T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T15:00:00Z,TA_PT1H_AVG,2.9
2020-11-23T15:00:00Z,TA_PT1H_MAX,3.1
2020-11-23T15:00:00Z,TA_PT1H_MIN,2.3
2020-11-23T15:00:00Z,RH_PT1H_AVG,86.0
2020-11-23T15:00:00Z,WS_PT1H_AVG,5.4
2020-11-23T15:00:00Z,WS_PT1H_MAX,6.6
2020-11-23T15:00:00Z,WS_PT1H_MIN,2.9
2020-11-23T15:00:00Z,WD_PT1H_AVG,301.0
2020-11-23T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T15:00:00Z,PA_PT1H_AVG,994.3
2020-11-23T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T16:00:00Z,TA_PT1H_AVG,1.8
2020-11-23T16:00:00Z,TA_PT1H_MAX,2.3
2020-11-23T16:00:00Z,TA_PT1H_MIN,1.3
2020-11-23T16:00:00Z,RH_PT1H_AVG,84.0
2020-11-23T16:00:00Z,WS_PT1H_AVG,5.1
2020-11-23T16:00:00Z,WS_PT1H_MAX,6.8
2020-11-23T16:00:00Z,WS_PT1H_MIN,3.9
2020-11-23T16:00:00Z,WD_PT1H_AVG,306.0
2020-11-23T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T16:00:00Z,PA_PT1H_AVG,995.4
2020-11-23T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T17:00:00Z,TA_PT1H_AVG,1.4
2020-11-23T17:00:00Z,TA_PT1H_MAX,1.6
2020-11-23T17:00:00Z,TA_PT1H_MIN,1.1
2020-11-23T17:00:00Z,RH_PT1H_AVG,85.0
2020-11-23T17:00:00Z,WS_PT1H_AVG,4.5
2020-11-23T17:00:00Z,WS_PT1H_MAX,6.0
2020-11-23T17:00:00Z,WS_PT1H_MIN,3.4
2020-11-23T17:00:00Z,WD_PT1H_AVG,309.0
2020-11-23T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T17:00:00Z,PA_PT1H_AVG,996.3
2020-11-23T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T18:00:00Z,TA_PT1H_AVG,1.1
2020-11-23T18:00:00Z,TA_PT1H_MAX,1.5
2020-11-23T18:00:00Z,TA_PT1H_MIN,0.8
2020-11-23T18:00:00Z,RH_PT1H_AVG,85.0
2020-11-23T18:00:00Z,WS_PT1H_AVG,4.6
2020-11-23T18:00:00Z,WS_PT1H_MAX,5.3
2020-11-23T18:00:00Z,WS_PT1H_MIN,3.6
2020-11-23T18:00:00Z,WD_PT1H_AVG,303.0
2020-11-23T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T18:00:00Z,PA_PT1H_AVG,997.0
2020-11-23T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T19:00:00Z,TA_PT1H_AVG,0.6
2020-11-23T19:00:00Z,TA_PT1H_MAX,0.9
2020-11-23T19:00:00Z,TA_PT1H_MIN,0.5
2020-11-23T19:00:00Z,RH_PT1H_AVG,85.0
2020-11-23T19:00:00Z,WS_PT1H_AVG,5.0
2020-11-23T19:00:00Z,WS_PT1H_MAX,6.0
2020-11-23T19:00:00Z,WS_PT1H_MIN,3.7
2020-11-23T19:00:00Z,WD_PT1H_AVG,305.0
2020-11-23T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T19:00:00Z,PA_PT1H_AVG,997.9
2020-11-23T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T20:00:00Z,TA_PT1H_AVG,0.5
2020-11-23T20:00:00Z,TA_PT1H_MAX,0.6
2020-11-23T20:00:00Z,TA_PT1H_MIN,0.3
2020-11-23T20:00:00Z,RH_PT1H_AVG,87.0
2020-11-23T20:00:00Z,WS_PT1H_AVG,3.5
2020-11-23T20:00:00Z,WS_PT1H_MAX,5.7
2020-11-23T20:00:00Z,WS_PT1H_MIN,2.9
2020-11-23T20:00:00Z,WD_PT1H_AVG,303.0
2020-11-23T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T20:00:00Z,PA_PT1H_AVG,998.7
2020-11-23T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T21:00:00Z,TA_PT1H_AVG,0.3
2020-11-23T21:00:00Z,TA_PT1H_MAX,0.5
2020-11-23T21:00:00Z,TA_PT1H_MIN,0.0
2020-11-23T21:00:00Z,RH_PT1H_AVG,90.0
2020-11-23T21:00:00Z,WS_PT1H_AVG,3.0
2020-11-23T21:00:00Z,WS_PT1H_MAX,3.6
2020-11-23T21:00:00Z,WS_PT1H_MIN,2.5
2020-11-23T21:00:00Z,WD_PT1H_AVG,283.0
2020-11-23T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T21:00:00Z,PA_PT1H_AVG,999.3
2020-11-23T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T22:00:00Z,TA_PT1H_AVG,0.4
2020-11-23T22:00:00Z,TA_PT1H_MAX,0.7
2020-11-23T22:00:00Z,TA_PT1H_MIN,0.2
2020-11-23T22:00:00Z,RH_PT1H_AVG,92.0
2020-11-23T22:00:00Z,WS_PT1H_AVG,3.8
2020-11-23T22:00:00Z,WS_PT1H_MAX,4.2
2020-11-23T22:00:00Z,WS_PT1H_MIN,3.4
2020-11-23T22:00:00Z,WD_PT1H_AVG,275.0
2020-11-23T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T22:00:00Z,PA_PT1H_AVG,999.5
2020-11-23T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-23T23:00:00Z,TA_PT1H_AVG,0.8
2020-11-23T23:00:00Z,TA_PT1H_MAX,1.0
2020-11-23T23:00:00Z,TA_PT1H_MIN,0.7
2020-11-23T23:00:00Z,RH_PT1H_AVG,93.0
2020-11-23T23:00:00Z,WS_PT1H_AVG,4.1
2020-11-23T23:00:00Z,WS_PT1H_MAX,4.6
2020-11-23T23:00:00Z,WS_PT1H_MIN,3.5
2020-11-23T23:00:00Z,WD_PT1H_AVG,274.0
2020-11-23T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-23T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-23T23:00:00Z,PA_PT1H_AVG,999.8
2020-11-23T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T00:00:00Z,TA_PT1H_AVG,1.1
2020-11-24T00:00:00Z,TA_PT1H_MAX,1.3
2020-11-24T00:00:00Z,TA_PT1H_MIN,1.0
2020-11-24T00:00:00Z,RH_PT1H_AVG,91.0
2020-11-24T00:00:00Z,WS_PT1H_AVG,4.1
2020-11-24T00:00:00Z,WS_PT1H_MAX,4.6
2020-11-24T00:00:00Z,WS_PT1H_MIN,3.1
2020-11-24T00:00:00Z,WD_PT1H_AVG,283.0
2020-11-24T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T00:00:00Z,PA_PT1H_AVG,1000.5
2020-11-24T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T01:00:00Z,TA_PT1H_AVG,1.3
2020-11-24T01:00:00Z,TA_PT1H_MAX,1.5
2020-11-24T01:00:00Z,TA_PT1H_MIN,1.2
2020-11-24T01:00:00Z,RH_PT1H_AVG,90.0
2020-11-24T01:00:00Z,WS_PT1H_AVG,3.2
2020-11-24T01:00:00Z,WS_PT1H_MAX,4.6
2020-11-24T01:00:00Z,WS_PT1H_MIN,2.4
2020-11-24T01:00:00Z,WD_PT1H_AVG,289.0
2020-11-24T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T01:00:00Z,PA_PT1H_AVG,1001.0
2020-11-24T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T02:00:00Z,TA_PT1H_AVG,1.3
2020-11-24T02:00:00Z,TA_PT1H_MAX,1.5
2020-11-24T02:00:00Z,TA_PT1H_MIN,1.0
2020-11-24T02:00:00Z,RH_PT1H_AVG,90.0
2020-11-24T02:00:00Z,WS_PT1H_AVG,3.0
2020-11-24T02:00:00Z,WS_PT1H_MAX,4.5
2020-11-24T02:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T02:00:00Z,WD_PT1H_AVG,277.0
2020-11-24T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T02:00:00Z,PA_PT1H_AVG,1001.4
2020-11-24T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T03:00:00Z,TA_PT1H_AVG,0.9
2020-11-24T03:00:00Z,TA_PT1H_MAX,1.1
2020-11-24T03:00:00Z,TA_PT1H_MIN,0.7
2020-11-24T03:00:00Z,RH_PT1H_AVG,92.0
2020-11-24T03:00:00Z,WS_PT1H_AVG,2.8
2020-11-24T03:00:00Z,WS_PT1H_MAX,3.2
2020-11-24T03:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T03:00:00Z,WD_PT1H_AVG,265.0
2020-11-24T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T03:00:00Z,PA_PT1H_AVG,1001.8
2020-11-24T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T04:00:00Z,TA_PT1H_AVG,0.6
2020-11-24T04:00:00Z,TA_PT1H_MAX,0.8
2020-11-24T04:00:00Z,TA_PT1H_MIN,0.3
2020-11-24T04:00:00Z,RH_PT1H_AVG,96.0
2020-11-24T04:00:00Z,WS_PT1H_AVG,2.9
2020-11-24T04:00:00Z,WS_PT1H_MAX,3.6
2020-11-24T04:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T04:00:00Z,WD_PT1H_AVG,291.0
2020-11-24T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T04:00:00Z,PA_PT1H_AVG,1002.1
2020-11-24T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T05:00:00Z,TA_PT1H_AVG,0.5
2020-11-24T05:00:00Z,TA_PT1H_MAX,0.7
2020-11-24T05:00:00Z,TA_PT1H_MIN,0.4
2020-11-24T05:00:00Z,RH_PT1H_AVG,94.0
2020-11-24T05:00:00Z,WS_PT1H_AVG,3.6
2020-11-24T05:00:00Z,WS_PT1H_MAX,4.3
2020-11-24T05:00:00Z,WS_PT1H_MIN,2.9
2020-11-24T05:00:00Z,WD_PT1H_AVG,287.0
2020-11-24T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T05:00:00Z,PA_PT1H_AVG,1002.5
2020-11-24T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T06:00:00Z,TA_PT1H_AVG,0.4
2020-11-24T06:00:00Z,TA_PT1H_MAX,0.5
2020-11-24T06:00:00Z,TA_PT1H_MIN,0.3
2020-11-24T06:00:00Z,RH_PT1H_AVG,95.0
2020-11-24T06:00:00Z,WS_PT1H_AVG,4.0
2020-11-24T06:00:00Z,WS_PT1H_MAX,4.6
2020-11-24T06:00:00Z,WS_PT1H_MIN,3.4
2020-11-24T06:00:00Z,WD_PT1H_AVG,291.0
2020-11-24T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T06:00:00Z,PA_PT1H_AVG,1002.9
2020-11-24T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T07:00:00Z,TA_PT1H_AVG,0.5
2020-11-24T07:00:00Z,TA_PT1H_MAX,0.6
2020-11-24T07:00:00Z,TA_PT1H_MIN,0.4
2020-11-24T07:00:00Z,RH_PT1H_AVG,95.0
2020-11-24T07:00:00Z,WS_PT1H_AVG,4.0
2020-11-24T07:00:00Z,WS_PT1H_MAX,4.6
2020-11-24T07:00:00Z,WS_PT1H_MIN,3.7
2020-11-24T07:00:00Z,WD_PT1H_AVG,293.0
2020-11-24T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T07:00:00Z,PA_PT1H_AVG,1003.7
2020-11-24T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T08:00:00Z,TA_PT1H_AVG,0.7
2020-11-24T08:00:00Z,TA_PT1H_MAX,0.9
2020-11-24T08:00:00Z,TA_PT1H_MIN,0.5
2020-11-24T08:00:00Z,RH_PT1H_AVG,94.0
2020-11-24T08:00:00Z,WS_PT1H_AVG,4.2
2020-11-24T08:00:00Z,WS_PT1H_MAX,4.7
2020-11-24T08:00:00Z,WS_PT1H_MIN,3.6
2020-11-24T08:00:00Z,WD_PT1H_AVG,295.0
2020-11-24T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T08:00:00Z,PA_PT1H_AVG,1004.4
2020-11-24T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T09:00:00Z,TA_PT1H_AVG,0.8
2020-11-24T09:00:00Z,TA_PT1H_MAX,0.9
2020-11-24T09:00:00Z,TA_PT1H_MIN,0.7
2020-11-24T09:00:00Z,RH_PT1H_AVG,94.0
2020-11-24T09:00:00Z,WS_PT1H_AVG,4.7
2020-11-24T09:00:00Z,WS_PT1H_MAX,5.2
2020-11-24T09:00:00Z,WS_PT1H_MIN,3.6
2020-11-24T09:00:00Z,WD_PT1H_AVG,300.0
2020-11-24T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T09:00:00Z,PA_PT1H_AVG,1005.1
2020-11-24T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T10:00:00Z,TA_PT1H_AVG,0.9
2020-11-24T10:00:00Z,TA_PT1H_MAX,1.2
2020-11-24T10:00:00Z,TA_PT1H_MIN,0.8
2020-11-24T10:00:00Z,RH_PT1H_AVG,95.0
2020-11-24T10:00:00Z,WS_PT1H_AVG,4.6
2020-11-24T10:00:00Z,WS_PT1H_MAX,5.5
2020-11-24T10:00:00Z,WS_PT1H_MIN,3.6
2020-11-24T10:00:00Z,WD_PT1H_AVG,302.0
2020-11-24T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T10:00:00Z,PA_PT1H_AVG,1005.9
2020-11-24T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T11:00:00Z,TA_PT1H_AVG,0.9
2020-11-24T11:00:00Z,TA_PT1H_MAX,1.1
2020-11-24T11:00:00Z,TA_PT1H_MIN,0.8
2020-11-24T11:00:00Z,RH_PT1H_AVG,95.0
2020-11-24T11:00:00Z,WS_PT1H_AVG,4.2
2020-11-24T11:00:00Z,WS_PT1H_MAX,4.6
2020-11-24T11:00:00Z,WS_PT1H_MIN,3.7
2020-11-24T11:00:00Z,WD_PT1H_AVG,301.0
2020-11-24T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T11:00:00Z,PA_PT1H_AVG,1006.4
2020-11-24T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T12:00:00Z,TA_PT1H_AVG,1.0
2020-11-24T12:00:00Z,TA_PT1H_MAX,1.1
2020-11-24T12:00:00Z,TA_PT1H_MIN,0.9
2020-11-24T12:00:00Z,RH_PT1H_AVG,93.0
2020-11-24T12:00:00Z,WS_PT1H_AVG,4.3
2020-11-24T12:00:00Z,WS_PT1H_MAX,4.9
2020-11-24T12:00:00Z,WS_PT1H_MIN,3.7
2020-11-24T12:00:00Z,WD_PT1H_AVG,297.0
2020-11-24T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T12:00:00Z,PA_PT1H_AVG,1006.8
2020-11-24T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T13:00:00Z,TA_PT1H_AVG,0.8
2020-11-24T13:00:00Z,TA_PT1H_MAX,1.0
2020-11-24T13:00:00Z,TA_PT1H_MIN,0.3
2020-11-24T13:00:00Z,RH_PT1H_AVG,92.0
2020-11-24T13:00:00Z,WS_PT1H_AVG,4.2
2020-11-24T13:00:00Z,WS_PT1H_MAX,4.8
2020-11-24T13:00:00Z,WS_PT1H_MIN,3.5
2020-11-24T13:00:00Z,WD_PT1H_AVG,303.0
2020-11-24T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T13:00:00Z,PA_PT1H_AVG,1007.3
2020-11-24T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T14:00:00Z,TA_PT1H_AVG,0.2
2020-11-24T14:00:00Z,TA_PT1H_MAX,0.3
2020-11-24T14:00:00Z,TA_PT1H_MIN,0.1
2020-11-24T14:00:00Z,RH_PT1H_AVG,93.0
2020-11-24T14:00:00Z,WS_PT1H_AVG,3.3
2020-11-24T14:00:00Z,WS_PT1H_MAX,4.0
2020-11-24T14:00:00Z,WS_PT1H_MIN,2.7
2020-11-24T14:00:00Z,WD_PT1H_AVG,295.0
2020-11-24T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T14:00:00Z,PA_PT1H_AVG,1008.0
2020-11-24T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T15:00:00Z,TA_PT1H_AVG,0.0
2020-11-24T15:00:00Z,TA_PT1H_MAX,0.2
2020-11-24T15:00:00Z,TA_PT1H_MIN,-0.1
2020-11-24T15:00:00Z,RH_PT1H_AVG,92.0
2020-11-24T15:00:00Z,WS_PT1H_AVG,2.8
2020-11-24T15:00:00Z,WS_PT1H_MAX,3.3
2020-11-24T15:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T15:00:00Z,WD_PT1H_AVG,303.0
2020-11-24T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T15:00:00Z,PA_PT1H_AVG,1008.4
2020-11-24T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T16:00:00Z,TA_PT1H_AVG,-0.5
2020-11-24T16:00:00Z,TA_PT1H_MAX,0.0
2020-11-24T16:00:00Z,TA_PT1H_MIN,-1.2
2020-11-24T16:00:00Z,RH_PT1H_AVG,92.0
2020-11-24T16:00:00Z,WS_PT1H_AVG,2.8
2020-11-24T16:00:00Z,WS_PT1H_MAX,3.9
2020-11-24T16:00:00Z,WS_PT1H_MIN,2.1
2020-11-24T16:00:00Z,WD_PT1H_AVG,310.0
2020-11-24T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T16:00:00Z,PA_PT1H_AVG,1008.8
2020-11-24T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T17:00:00Z,TA_PT1H_AVG,-0.6
2020-11-24T17:00:00Z,TA_PT1H_MAX,-0.3
2020-11-24T17:00:00Z,TA_PT1H_MIN,-1.0
2020-11-24T17:00:00Z,RH_PT1H_AVG,92.0
2020-11-24T17:00:00Z,WS_PT1H_AVG,3.0
2020-11-24T17:00:00Z,WS_PT1H_MAX,4.4
2020-11-24T17:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T17:00:00Z,WD_PT1H_AVG,307.0
2020-11-24T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T17:00:00Z,PA_PT1H_AVG,1009.2
2020-11-24T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T18:00:00Z,TA_PT1H_AVG,-0.8
2020-11-24T18:00:00Z,TA_PT1H_MAX,-0.7
2020-11-24T18:00:00Z,TA_PT1H_MIN,-1.1
2020-11-24T18:00:00Z,RH_PT1H_AVG,94.0
2020-11-24T18:00:00Z,WS_PT1H_AVG,2.4
2020-11-24T18:00:00Z,WS_PT1H_MAX,3.0
2020-11-24T18:00:00Z,WS_PT1H_MIN,1.7
2020-11-24T18:00:00Z,WD_PT1H_AVG,326.0
2020-11-24T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T18:00:00Z,PA_PT1H_AVG,1009.6
2020-11-24T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T19:00:00Z,TA_PT1H_AVG,-1.1
2020-11-24T19:00:00Z,TA_PT1H_MAX,-0.7
2020-11-24T19:00:00Z,TA_PT1H_MIN,-1.4
2020-11-24T19:00:00Z,RH_PT1H_AVG,91.0
2020-11-24T19:00:00Z,WS_PT1H_AVG,2.5
2020-11-24T19:00:00Z,WS_PT1H_MAX,3.1
2020-11-24T19:00:00Z,WS_PT1H_MIN,1.8
2020-11-24T19:00:00Z,WD_PT1H_AVG,324.0
2020-11-24T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T19:00:00Z,PA_PT1H_AVG,1009.9
2020-11-24T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T20:00:00Z,TA_PT1H_AVG,-1.0
2020-11-24T20:00:00Z,TA_PT1H_MAX,-0.7
2020-11-24T20:00:00Z,TA_PT1H_MIN,-1.2
2020-11-24T20:00:00Z,RH_PT1H_AVG,89.0
2020-11-24T20:00:00Z,WS_PT1H_AVG,2.8
2020-11-24T20:00:00Z,WS_PT1H_MAX,3.3
2020-11-24T20:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T20:00:00Z,WD_PT1H_AVG,331.0
2020-11-24T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T20:00:00Z,PA_PT1H_AVG,1010.6
2020-11-24T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T21:00:00Z,TA_PT1H_AVG,-1.1
2020-11-24T21:00:00Z,TA_PT1H_MAX,-1.0
2020-11-24T21:00:00Z,TA_PT1H_MIN,-1.2
2020-11-24T21:00:00Z,RH_PT1H_AVG,88.0
2020-11-24T21:00:00Z,WS_PT1H_AVG,2.5
2020-11-24T21:00:00Z,WS_PT1H_MAX,3.3
2020-11-24T21:00:00Z,WS_PT1H_MIN,1.9
2020-11-24T21:00:00Z,WD_PT1H_AVG,328.0
2020-11-24T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T21:00:00Z,PA_PT1H_AVG,1011.1
2020-11-24T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T22:00:00Z,TA_PT1H_AVG,-1.2
2020-11-24T22:00:00Z,TA_PT1H_MAX,-1.1
2020-11-24T22:00:00Z,TA_PT1H_MIN,-1.4
2020-11-24T22:00:00Z,RH_PT1H_AVG,89.0
2020-11-24T22:00:00Z,WS_PT1H_AVG,2.3
2020-11-24T22:00:00Z,WS_PT1H_MAX,3.0
2020-11-24T22:00:00Z,WS_PT1H_MIN,1.1
2020-11-24T22:00:00Z,WD_PT1H_AVG,312.0
2020-11-24T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T22:00:00Z,PA_PT1H_AVG,1011.4
2020-11-24T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-24T23:00:00Z,TA_PT1H_AVG,-1.7
2020-11-24T23:00:00Z,TA_PT1H_MAX,-1.4
2020-11-24T23:00:00Z,TA_PT1H_MIN,-1.9
2020-11-24T23:00:00Z,RH_PT1H_AVG,89.0
2020-11-24T23:00:00Z,WS_PT1H_AVG,2.7
2020-11-24T23:00:00Z,WS_PT1H_MAX,3.4
2020-11-24T23:00:00Z,WS_PT1H_MIN,2.3
2020-11-24T23:00:00Z,WD_PT1H_AVG,328.0
2020-11-24T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-24T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-24T23:00:00Z,PA_PT1H_AVG,1011.7
2020-11-24T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-25T00:00:00Z,TA_PT1H_AVG,-1.9
2020-11-25T00:00:00Z,TA_PT1H_MAX,-1.8
2020-11-25T00:00:00Z,TA_PT1H_MIN,-2.1
2020-11-25T00:00:00Z,RH_PT1H_AVG,90.0
2020-11-25T00:00:00Z,WS_PT1H_AVG,2.1
